split;reason;text;value
245759;name_party;":
Hvorfor vi ønsker skattereformen? Det synes jeg jeg har forsøgt at
sige et par gange. Vi synes, det er godt, hvis lav- og mellemindkomstgrupperne nu kan være dem, der oplever en fremgang. Der er
udvist stor ansvarlighed, og der er faktisk reallønsfald næste år med
de overenskomster, der er indgået. Hvis de grupper kan opleve en
fremgang, en større belønning ved deres slid på arbejdsmarkedet, er
det fint.
Vi vil ikke lave samme fuldstændig pilskæve skattepolitik, som
den gamle regering gjorde, hvor de helt store vindere var dem i toppen på grund af massive skattelettelser. Det, der var i bunden, blev
langt hen ad vejen spist af den genopretningspakke, man så lavede
med Dansk Folkeparti, og af, at man som før omtalt undlod at regulere personfradraget i nogle år. Den model gentager vi simpelt hen
ikke. Vi vil lave en helt anden skattepolitik end den, den borgerlige
regering lægger op til.
Vi har talt meget for, at de fattigste pensionister skulle have mere, vi har talt meget for, at beskæftigelsesfradraget skulle øges, vi har
et gammelt forslag om, at er finansieringen i orden, er det rigtigt at
forhøje topskattegrænsen. Alle de ting bliver gennemført med den
her reform, og det er klassisk SF-politik. Man må kvittere for det raffinerede forsøg, fru Tina Nedergaard gør på at gøre livet surt for
mig, og man kan godt høre, at hun har været her nogle år. Jeg har det
strålende, og jeg har det pragtfuldt med at fremlægge en skattereform, der ser ud som den her.";Jesper Petersen
247247;Time;;Kl. 14:06
247284;title_name;":
Tina Nedergaard.";Bertel Haarder
247312;Time;;Kl. 14:06
247333;name_party;":
Jeg vil sige, at jeg som kollega til hr. Jesper Petersen til min glæde
så, at han genfandt formen, da han skulle kritisere VK-regeringen;
der er det jo et stof, som man virkelig kan. Der er der f.eks. rødvinsreformen, som man i regeringen, i flertallet har besluttet sig for ikke
at rulle tilbage. Det er jo så hult, som det overhovedet kan være.
Man har stort set brugt alle de år, man har været i opposition til VKregeringen herinde, på at kritisere de ting, som vi foretog os økonomisk. Men man har jo ikke rullet dem tilbage. Ergo må man medgive, at det, vi gjorde, var rigtigt. Men det, jeg forholder mig til, er sådan set ikke VK-regeringens politik, det er desværre historie, nu er

der en anden regering, der sidder med et flertal, støttet af Enhedslisten og socialisterne, og så er det, jeg interesseret spørger ind til:
Hvad er det, der gør, at SF kan pege på, at det vil være sådan, at
en person, der er på overførselsindkomst, netto vil komme til at skulle bidrage til reformen, ikke kun i kraft af en sænket stigning i overførselsindkomsterne, men jo også i form af, at det er dem, der på
grund af afgifterne på fødevarer procentuelt vil blive ramt hårdest?";Tina Nedergaard
248515;Time;;Kl. 14:07
248552;title_name;":
Ordføreren.";Bertel Haarder
248575;Time;;Kl. 14:07
248597;name_party;":
Der blev i forbindelse med finansloven, hvor vi forhøjede en række
afgifter, også lavet en forhøjelse af den grønne check. Og de penge,
som vi fik ind ved at forhøje disse afgifter, blev f.eks. brugt til at
fjerne de særlig lave fattigdomsydelser, som den gamle regering stod
for, de blev brugt til at sikre mere uddannelse for vores unge, sikre
mere efteruddannelse for dem, der er på arbejdsmarkedet, og som
har brug for at blive opkvalificeret, de blev brugt til at sætte ind mod
social dumping, hvor den gamle regering havde svigtet, og de blev
brugt til at få mindre brugerbetaling i sundhedsvæsenet, som var noget af det, der gjorde livet sværere for dem, der ikke har råd til at
betale selv. Det var det, vi brugte de penge til, samtidig med at det er
noget, der sundhedsmæssigt har en forebyggende effekt. Så det har
jeg det – igen – aldeles strålende med.
Så vi laver nu en justering af den skattepolitiske virkelighed, der
ligger, efter at vi har overtaget regeringsmagten, og det er altså en
justering, der betyder, at lav- og mellemindkomstgrupperne vil opleve en fremgang. Der er andre blandt overførselsindkomstmodtagerne, der kommer til at skulle bidrage. De svageste pensionister bliver
løftet, SU-modtagerne bliver friholdt, de førtidspensionister, der er
på den gamle ordning, kan komme over på den ny ordning. Ja, så er
det sådan, at der vil være en stigning i dagpengene og kontanthjælpen, der er mindre, end den ellers ville have været, men det er dog
fortsat en stigning; der er det nogle mennesker, som vi hellere vil
sikre får et arbejde.";Jesper Petersen
250171;Time;;Kl. 14:09
250208;title_name;":
Sidste korte bemærkning er fra fru Karina Adsbøl.";Bertel Haarder
250269;Time;;Kl. 14:09
250289;name_party;":
Nu har vi hørt ordføreren tale meget om vinde, der blæser. Der vil
jeg nu nærmere kalde det for et meget grimt uvejr med både hagl og
torden.
Inden valget sagde SF, at de ville have billigere kollektiv trafik,
og det er jo ikke meget, vi har set til det. Det kan være, at de får lidt
nu som et plaster på såret for at skippe deres betalingsring. Det interessante er at høre ordføreren om, hvor meget ordføreren mener SF
har gjort kål på sin egen politik, for efterhånden er der jo ikke ret
meget SF-politik tilbage. Det er jo ikke kun her i Folketingssalen, vi
mener det, for det kan vi jo se på meningsmålingerne og hos befolkningen. Så det kunne jeg godt tænke mig at spørge ordføreren om.";Karina Adsbøl
250992;Time;;Kl. 14:09
251029;title_name;":
Ordføreren.";Bertel Haarder
251052;Time;;Kl. 14:09
251074;name_party;":
Hvad angår kollektiv trafik, så synes jeg jo ikke, at man fra Dansk
Folkepartis side skal undervurdere egne resultater. Jeg synes, det er

Onsdag den 30. maj 2012 (F 41)

godt, at vi har kunnet lave en aftale, også med Dansk Folkeparti, om
at forbedre den kollektive trafik med 1 mia. kr. Det er jo et klart
fremskridt i forhold til den gamle regerings tid, og det er også noget
af det, som SF gerne har villet. Betalingsringen er en metode. Vi er
ikke færdige med at løse det, som den skulle, nemlig gøre op med
trængslen i København og få mindre luftforurening. Det bliver der
nedsat en kommission til at arbejde med. Men investeringer i den
kollektive trafik, lavere priser på udvalgte områder, jamen det forhandler vi om lige nu bl.a. sammen med Dansk Folkeparti. Vi forhandler om, hvordan det skal gøres. Så også på det punkt kan vi jo se
os selv fuldstændig i øjnene.
Så opremsede jeg før en lang smøre om, hvad der egentlig skete
bare med den første finanslov. Og der bliver hele tiden lagt nye ting
til. Vi er i SF meget glade for at være i regering og tage ansvaret på
os, selv om det er en vanskelig økonomisk tid. Men der er alt det, vi
har stået for allerede nu, med bl.a. uddannelse, jobskabelse, en ny
miljøpolitik, energiforliget, en mere rimelig rets- og indvandrerpolitik, jamen altså, listen er jo lang. Der er sat en ny kurs, og vi er meget glade for at stå ved roret for den sammen med vores gode partnere.";Jesper Petersen
252513;Time;;Kl. 14:11
252550;title_name;":
Karina Adsbøl.";Bertel Haarder
252576;Time;;Kl. 14:11
252596;name_party;":
Listen over løftebrud er også lang. Men ved svaret på det næste
spørgsmål vil jeg gerne have mig frabedt at høre om, hvad andre har
gjort, og hvad vi gør i Dansk Folkeparti, og hvad den tidligere
»VKO-regering« har gjort. Men jeg vil bare høre, hvad SF gør og ikke gør.
Det, jeg godt kunne tænke mig at høre om, drejer sig om fleksjobbere og førtidspensionister. Mener ordføreren, at de hører til
samfundets svageste? Og hvis ordføreren mener det, så vil jeg gerne
spørge ordføreren, om han har god samvittighed over at ville finansiere skattelettelser igennem førtids- og fleksjobreformen.
Så er der det med arbejdspladser. Vi har tidligere hørt, at man har
skaffet så mange arbejdspladser, men har man modregnet alle dem,
man også lukker på grund af alle de afgifter, man har øget, altså
NOx-afgifter og sukkerafgifter? Har man samtidig modregnet det?";Karina Adsbøl
253461;Time;;Kl. 14:12
253498;title_name;":
Ordføreren.";Bertel Haarder
253521;Time;;Kl. 14:12
253543;name_party;":
Det korte svar på det sidste spørgsmål er ja. Det tænker vi selvfølgelig over. Vi er klar over, at det har konsekvenser, når man f.eks. forhøjer afgifterne, der giver en forebyggende effekt i Danmark og giver bedre sundhed. Det har selvfølgelig nogle konsekvenser for
grænsehandelen. Det regner vi med og tager højde for. Og der er et
punkt, hvor man kan komme for langt. Der er vi ikke. Så derfor har
vi kunnet hæve de afgifter og bruge pengene rigtig fornuftigt. Så jeg
er ked af, at jeg før kom til at bruge lidt af taletiden på at rose fru
Karina Adsbøl. Det var sådan set det, jeg gjorde. Men man får altså
et surt og bittert liv, hvis man ikke også tager imod det. Det synes
jeg man skal gøre her, fordi vi jo sådan set har lavet en rigtig god
aftale om den kollektive trafik, som vi er i gang med at udmønte.
Hvad angår fleksjobbere og førtidspensionister, er vi jo i gang
med at lave en reform nu, der skal betyde, at flere får mulighed for at
få et fleksjob, og som skal betyde, at færre ender permanent på førtidspension. Vi tror sådan set, at der er rigtig mange unge, som man
kunne have gjort noget mere for. Man kunne have været bedre til at

39

sørge for, at de ikke havnede i mange år på førtidspension, men kunne blive en del af arbejdsmarkedet i stedet for med alt det, det giver
til ens liv. Det er jo det, vi gerne vil sørge for med de reformer.";Jesper Petersen
254920;Time;;Kl. 14:13
254957;title_name;":
Tak til SF's ordfører. Jeg ved, at flere havde bedt om ordet. De vil
blive betænkt i næste omgang.
Nu skal vi først høre Enhedslistens ordfører, hr. Per Clausen.";Bertel Haarder
255130;Time;(Ordfører);Kl. 14:13
255159;name_party;":
Der kan godt være sådan nogen sidedebatter, som alligevel kan være
interessante, f.eks. debatten om, hvad der kan være forklaringen på,
at fru Pia Kjærsgaard på alle områder er en bedre politiker end hr.
Magnus Heunicke. Jeg synes, at det giver anledning til en enkelt lille
overvejelse, nemlig at Venstres politikere og andre borgerlige politikere flere gange har fremhævet det nye røde flertals gode evner til at
skrabe penge op af borgernes lommer – der har været nævnt de der
3.400 kr., så vidt jeg har forstået – men jeg må sige, at også på det
område var det gamle VKO-flertal jo betydelig dygtigere. Altså, en
hel del af de penge, folk mangler i år, og som de kommer til at
mangle næste år, stammer tilbage fra genopretningsaftalen, hvor
man faktisk har truffet nogle beslutninger, som har kostet de samme
mennesker, som man nu er så bekymret for, langt flere penge, end
dette vil. Så også på det område må man altså sige, at VKO-flertallet
var bedre, de var også bedre til at gennemføre lovgivning, som kostede almindelige mennesker penge. Jeg synes, at det er vigtigt at have med, for roses skal dem, der roses bør.
Ellers mener jeg selvfølgelig, at fru Pia Kjærsgaard godt kan have ret i, at det kan være lidt forvirrende at have en afslutningsdebat
midt i det hele, for man kan snakke om det, der er sket, eller det, der
vil ske, eller det, der truer med at ske. Umiddelbart vil jeg foreslå, at
vi stopper Folketingets arbejde grundlovsdag, fordi så har vi nået alt
det gode i løbet af samlingen, og så kan man ikke nå at lave de ulykker, man er i færd med at planlægge. Så det ville sådan set ikke være
så dumt.
Men det er i hvert fald rigtigt, som statsministeren også var inde
på i sin tale, at der er gennemført en række forbedringer i løbet af det
sidste år, en række forbedringer, som indeholder markante brud med
den politik, som VKO-flertallet førte. Det handler om kickstarten,
som skabte tusindvis af arbejdspladser, man afskaffede de særlig lave fattigdomsydelser, vi har gjort en målrettet indsats mod social
dumping, der kommer mere personale i daginstitutionerne, erhvervsuddannelserne og de gymnasiale uddannelser er styrket, der er vedtaget en ambitiøs energiaftale, som både skaber arbejdspladser og støber fundamentet for en fremtid uden kul, olie og gas, der er taget initiativer, der tvinger de multinationale selskaber til at betale mere
skat, der er gjort op med de værste sider i VKO-flertallets flygtninge- og udlændingepolitik, og solidariteten mellem fattige og rige
kommuner er blevet styrket – der er jo det, at når man styrker solidariteten mellem rige og fattige, er det ikke altid sådan, at de rige er så
glade for det, men alligevel kan man godt gøre det, det er vi i hvert
fald indstillet på, også når det handler om kommuner.
Når det er lykkedes at få et nyt flertal ved sidste valg, som altså
kunne gennemføre det her brud med VKO-flertallet, og når man kan
nævne så mange gode ting, vil jeg bare sige, at så appellerer det jo i
grunden til fortsættelse, præcis ligesom det jo var alle de her gode
ting, som Socialdemokraterne og SF talte om den 1. maj, så hvis vi
nu skal have noget at tale om den 1. maj næste år, er det måske klogt
at lave nogle aftaler med Enhedslisten, ellers bliver 1. maj-talerne
måske alt for korte.
Men når det er lykkedes at få gennemført de her ting, skyldes det
jo ikke mindst, at rigtig, rigtig mange mennesker engagerede sig ak-

40

Onsdag den 30. maj 2012 (F 41)

tivt i at få et nyt flertal, få en ny regering. Det var fagligt aktive, som
diskuterede på arbejdspladserne, som opsøgte mennesker i boligområderne, og det var aktive i elev- og studenterbevægelsen; der var en
lang række mennesker, som var aktive, fordi de havde en forventning om, at når vi fik en ny regering, kunne vi også få en helt anden
politik.
Jeg vil nok sige, at når regeringen nu fremlægger forslag, hvor de
arbejdsløse skal betale for skattelettelser til de rigeste danskere, hvor
fleksjobbere og pensionister skal have forringet deres vilkår, hvor de
arbejdende skal tvinges til at arbejde mere, mens op imod 200.000
arbejdsløse stadig holdes uden for arbejdspladserne, og hvor man i
EU tilslutter sig en finanspagt, som underminerer demokratiet og i
hvert fald lægger et meget stærkt pres på Danmark for at få os til at
føre en højreorienteret nedskæringspolitik, er det ikke så meget det
der med, om der er nogle løfter, man har svigtet, det drejer sig om,
så er det mere det svigt, det er udtryk for over for de tusindvis af aktive, som sled og slæbte, ikke bare for at få en ny regering, men også
for at få en helt anden politik, det drejer sig om.
Det har ført til mange frustrationer. Heldigvis kan vi se, at de frustrationer nu måske er ved at forandre sig, ændre sig til en aktiv politisk indsats, når f.eks. faglige tillidsrepræsentanter fra hele landet på
fredag mødes i Horsens. Så må vi se, hvilke bud der kommer på,
hvilken politik flertallet herinde i Folketinget burde føre, og hvad regeringen kunne gøre for i hvert fald at leve op til nogle af de forventninger, folk har.
Jeg må også sige, at forklaringerne på, hvorfor der skal føres en
højreorienteret ulighedsskabende politik, ikke holder. Altså, der er
dels det med den økonomiske krise og det store hul i statskassen –
selvfølgelig er det rigtigt, at den borgerlige regering, det borgerlige
flertal, gennemførte ufinansierede skattelettelser, det er rigtigt nok –
men sådan set blev underskuddet på de offentlige finanser mindre i
2011, end man havde forventet. Og det ser ud til at blive mindre i
2012, end man regnede med. Jeg kender godt de der regnemaskiner,
man har i Finansministeriet, og som regner ud, at uanset hvad der
sker konkret, har det ingen betydning på den lange bane, men jeg
tror nu alligevel, at de fleste mennesker har en eller anden opfattelse
af, at virkeligheden må sætte sig nogle spor, også i de finansministerielle regnemaskiner.
Dels har vi også set, hvordan uligheden er vokset. Danmark gik
faktisk under VKO-flertallet fra at være verdens mest lige land til at
ligge på en tolvteplads, og det var altså vel at mærke i en situation,
hvor uligheden bredte sig overalt i den vestlige verden. Der førte vi
an i Danmark med at skabe øget ulighed, så man kan i grunden godt
undre sig over, at Liberal Alliance ikke er lidt mere glad, for der var
først 10 år, hvor de for alvor sejrede, og nu har SF oven i købet også
overtaget en af hr. Søren Pinds teser. Så burde man jo have jubelstemning i den liberale telefonboks.
I en situation, hvor man kan se, at de 49 rigeste familier i Danmark er blevet over 30 mia. kr. rigere og nu har en formue på over
500 mia. kr., vil jeg sige, at det måske er lidt tidligt, at nogle Socialdemokrater begynder at tale om, at der ikke er mere at komme efter
hos de rigeste danskere. Det kan godt være, at der stadig væk er en
lille smule, som vi i hvert fald lige skal have samlet op, inden vi kaster os over kontanthjælpsmodtagerne.
Det er vel også sådan, at hvis man snakker om den truende mangel på arbejdskraft, har det vist sig, at de tal, som man har baseret
sine forudsigelser på, måske nok har været rigtige, da man lavede
forudsigelserne, men de er aldrig nogen sinde kommet til at stemme
med virkeligheden, og det kommer de tilsyneladende heller ikke til i
2020. Det må vel være sådan, at hvis arbejdsstyrken rent faktisk bliver større i 2020, end den er i dag, i stedet for mindre, burde det vel
også have nogle konsekvenser for, hvor stor en indsats man skal yde
for at øge arbejdsudbuddet, hvor vigtigt det kan være.

Jeg mener sådan set, at hele snakken om at øge arbejdsudbuddet
kun giver mening, hvis ideen er, at man skal have øget udbuddet af
arbejdskraft så meget, at man kan få presset lønningerne. Det er også
det, økonomerne siger, godt nok tit lidt langt nede i teksten, og der er
de fleste journalister desværre holdt op med at læse – og også nogle
politikere, har man indtryk af – men der kommer de til at skrive, at
det her handler om at skabe øget arbejdsløshed for at få reallønnen
til at falde. Det er sådan set det, det hele handler om, og det er måske
også derfor, man skal overveje en lille smule, hvorfor Socialdemokraterne og SF er så optaget af at skabe en situation, hvor der er et
stort overskud af arbejdskraft, så man på den måde kan presse lønog arbejdsforhold nedad.
Vi synes, at man i stedet for at fokusere på at øge udbuddet af arbejdskraft skal fokusere på at skabe nye arbejdspladser og få de nuværende arbejdsløse i arbejde. Det kan gøres ved at skabe grønne
job, etablere jobrotations- og orlovsordninger og ved at bruge de arbejdsløse skolelærere, pædagoger, sygeplejersker og SOSU-assistenter til at skabe en bedre offentlig service. Det er muligt, at der findes
nogle regnemaskiner, der kan gøre, at det giver en bedre økonomi at
hjælpe de her mennesker ud i arbejdsløshed og til at leve af overførselsindkomster end til at skabe værdi ved deres arbejde som ansatte i
den offentlige sektor. Jeg forstår ikke logikken. Det handler jo slet
ikke om at skabe større gæld og nye arbejdspladser for lånte penge,
men om at turde opkræve pengene hos de rigeste og i den finansielle
sektor.
I virkeligheden er hovedudfordringen jo faktisk ikke mangel på
penge eller mangel på arbejdskraft. Udfordringen er, hvordan vi skaber flere arbejdspladser og mere velfærd, men reducerer vores forbrug af jordens naturressourcer og vores forurening. For i virkeligheden er klimakrisen og den truende mangel på olie bare ét eksempel
på, hvordan vores udnyttelse af naturen nærmer sig sin grænse. En
offensiv politik for mere lighed sammen med en offensiv investering
i omstilling til miljømæssigt bæredygtige produktionsformer kan
skabe tusindvis af arbejdspladser her og nu og forberede Danmark
på en fremtid, hvor naturressourcerne ikke længere findes i overflod,
men er en mangelvare.
Det er sådan en politik, som er et moderne svar på kravet om at
føre en ansvarlig, solidarisk politik, hvor vi giver plads til, at de fattige dele af verden kan udvikle sig socialt, økonomisk og demokratisk og vi også giver fremtidige generationer rimelige udfoldelsesmuligheder.
Det er det, som måske er en af de største svagheder, synes jeg, i
regeringens økonomiske analyser og i regeringens økonomiske politik. Det, der er den rigtige udfordring, ressourcemangelen, forureningsproblemerne, er fraværende i de økonomiske analyser og også
fraværende i den økonomiske politik. Efter at man så har hældt lidt
grønt vand ud af ørerne på pressemøderne, kommer der lidt med om,
at det også skal ind på den ene eller den anden måde. Men at løse
den udfordring er jo netop det, der er kernen.
En målrettet anvendelse af de penge, man får ud af at fremrykke
beskatningen af indbetalingerne på en kapitalpension, kunne være et
vigtigt element i en sådan omstilling. Derfor er vi glade for, at regeringen nu går ind og lægger op til at gennemføre det, som Enhedslisten altid har sagt, nemlig at man skal beskatte de her penge ved indbetalingen. Det er fornuftigt. Og man kan selvfølgelig godt anvende
de penge på andre jobskabende initiativer end dem, Enhedslisten
foreslår, men det ændrer ingenting ved, vil jeg sige, at det er en fælles forpligtelse at få taget fat på den grønne omstilling for alvor, for
uden den har Danmark og danskerne i virkeligheden en meget, meget dårlig fremtid, uanset om der skulle blive overskud eller mangel
på arbejdskraft. Tak.

Onsdag den 30. maj 2012 (F 41)";Per Clausen
