split;reason;text;value
28195;name_party;":
Der er 11.246 ansat på det område, som man kan kalde social be‐
skyttelse, i dag, i forhold til da statsministeren blev statsminister, og
det er jo derfor, det hele forekommer ... hvis man lige kunne bede
transportministeren om at lade være med at sidde og råbe til mig.
(Munterhed). Jamen jeg bliver simpelt hen distraheret, det her er jo
ikke tog til tiden, det er tilråb til tiden, og vi går ind for tog til tiden,
men tilråb til tiden er stærkt generende! (Munterhed).";Lars Løkke Rasmussen
28679;Time;"Formanden:
Vi giver hr. Lars Løkke Rasmussen nogle sekunder ekstra.
Tilråb er ikke tilladt efter forretningsordenen; latter er velkom‐
men.

6

Tirsdag den 19. maj 2015 (US 83)";Kl. 13:18
28869;Time;;Kl. 13:19
28895;name_party;":
Så nu kan transportministeren vælge at grine i stedet for, og jeg kan
se, at han smiler, og det er også godt; jeg blev bare lidt distraheret.
Men det er også, fordi jeg har svært ved rigtig at vænne mig til det
her koncept med spørgetimen til statsministeren og så hele tiden at
skulle svare den anden vej. Det forekommer mig bare sådan lidt hyk‐
lerisk – ja, undskyld, jeg bruger ordet – at man bruger alle sine pen‐
ge i den her kampagne, som man har kørt lige siden januar, hvor
man forsøger at tegne det her skræmmebillede, når man så selv har
ført en politik, som nu, hvor vi har gennemgået tallene, dokumente‐
rer, at man i forhold til det, man gik til valg på sidst, og også det bil‐
lede, som man nu tegner, simpelt hen ikke har leveret varen. Derfor
kunne det måske være meget godt bare lige til allersidst at få stats‐
ministeren til at forholde sig til noget. Vil der i 2020, hvis statsmini‐
steren er statsminister så længe, og man har gennemført den her
plan, som vi har hjulpet regeringen med at lave, så være flere eller
færre offentligt ansatte, end da statsministeren blev statsminister?";Lars Løkke Rasmussen
30011;Time;"Formanden:
Statsministeren.";Kl. 13:20
30050;Time;;Kl. 13:20
30092;title_name;":
Jeg er da ked af, hvis hr. Lars Løkke Rasmussen bliver distraheret af
tilråb; jeg håber, at man kan styre temperamentet alligevel, selv om
det sker; det tror jeg også er ret vigtigt at man kan.
Jeg kan svare på spørgsmålet, som jo dybest set handler om, om
der frem mod 2020 vil være blevet brugt flere penge på den offentli‐
ge sektor og dermed også flere ansatte, end hvis hr. Lars Løkke Ras‐
mussen gennemfører sin nulvækst frem mod 2020. Der kan jeg godt
sige meget klart, at det jo siger sig selv. For uden nulvækst, altså
med vores plan for fremtiden, har vi hvert år 3 mia. kr. at lægge
oven i vores offentlige sektor. Det er ikke guld og grønne skove, det
er ikke luksus, men det er nok til, at vi kan imødegå den demografi‐
ske udvikling, der er. Men med Venstres nulvækst er der 0 kr. Hvis
man vil bruge flere penge på sundhed, skal man finde pengene et an‐
det sted og spare; hvis man vil bruge 3 mia. kr. et sted, skal man spa‐
re 3 mia. kr. et andet sted. Det er et fair synspunkt, og det har hr.
Lars Løkke Rasmussen lov til at have, men fortæl danskerne, hvor
der skal spares; det andet er ganske enkelt ikke fair.

klare svar. Det er jo fantastisk. Jeg vil se det som noget positivt og
glæde mig til de klare svar, der nu kommer på mine klare spørgsmål,
for så kommer vi jo hurtigt videre og kan også få skabt klarhed for
danskerne om, hvad det er, der er op og ned i dansk politik.
En af de ting, som jeg jo længe har forsøgt at få svar på, og som
jeg så får svar på i dag, er jo i relation til det salg, der skete, af en del
af DONG til Goldman Sachs, og som regeringen jo stod i spidsen
for, finansministeren stod i spidsen for. Jeg har tidligere og bl.a. i
den forrige spørgetime forsøgt også at få svar på det, men får det så i
dag. Det, der så er sket i mellemtiden, er jo, at Præsidiet, Folketin‐
gets ledelse, har gjort det klart, at de spørgsmål, vi har haft i den her
sag, faktisk har været dybt saglige og relevante, og at regeringen bør
give svar på dem. I det svar, som Præsidiet har givet på den klage, vi
havde indgivet om regeringens håndtering, fremgår følgende:
»I den foreliggende sag« – altså DONG-sagen – »er det efter
Præsidiets opfattelse givet, at oplysningerne om de enkelte tilbud ud
over det, som endte med at blive accepteret,« – altså tilbuddet fra
Goldman Sachs – »var og er af saglig betydning for Finansudval‐
get ...« – altså Folketingets Finansudvalg.
Altså, Præsidiet siger, at det var og er af saglig betydning, at Fi‐
nansudvalget i Folketinget får oplysning om andre tilbud på DONG
end det tilbud, der kom fra Goldman Sachs. Og jeg vil spørge stats‐
ministeren her i dag, om hun er enig med Præsidiet i det udsagn.";Helle Thorning-Schmidt
32772;Time;"Formanden:
Statsministeren.";Kl. 13:23
32811;Time;;Kl. 13:23
32853;title_name;":
Jamen jeg tager selvfølgelig som alle andre Præsidiets rapport til ef‐
terretning, og jeg synes selvfølgelig også, det er vigtigt, at Folketin‐
get får de oplysninger, som der er brug for, når man skal behandle
lovgivning eller aktstykker. Men samtidig kan der, som Folketingets
Præsidium også skriver, være nogle forhold, der fører til, at bestemte
oplysninger ikke bliver videregivet til Folketinget. Finansministeriet
har så i det konkrete tilfælde vurderet, at det kan stille staten ringere
og dermed skatteborgerne i en ringere situation fremover, hvis man
nu videregav oplysninger om de tilbudsgivere, som ikke kom med i
den her kapitaludvidelse. Så der er selvfølgelig stor respekt for Præ‐
sidiets udtalelser, men også respekt for Finansministeriets udtalelser
om sagen.";Helle Thorning-Schmidt
33643;Time;;Kl. 13:24
33654;Time;"Formanden:
Tak til hr. Lars Løkke Rasmussen.
Så er det hr. Kristian Thulesen Dahl som Dansk Folkepartis le‐
der. Værsgo.";Kl. 13:21
33786;Time;Spm. nr. US 83;Kl. 13:21
33830;name_party;":
Tak for det, formand. Det er jo rigtigt, som det blev nævnt, at det her
er den foreløbig sidste spørgetime i den lange række, der jo blev ind‐
ledt, da vi havde et regeringsskifte. Man aflyste de her muligheder
for at spørge statsministeren fra pressens side ovre i Statsministeriet,
og vi skulle så have spørgetime her i stedet for. Jeg tror, Folketingets
formand indledte hele den her seance med at sige, at det var vigtigt,
at vi så slog gækken løs, og man kan da sige, at hvis den har været
slået løs på noget tidspunkt, siden den startede, har det da været i
dag. Så det har da været godt nok. Det har været fint.
Jeg synes også, jeg vil rose statsministeren, fordi statsministeren
her ved den foreløbig sidste spørgetime sagde, at her ville hun give

Formanden:
Hr. Kristian Thulesen Dahl.";Kristian Thulesen Dahl
34637;Time;;Kl. 13:24
34666;name_party;":
Det var måske knap så klart et svar, som man kunne ønske sig. For
hvis man tager Præsidiets synspunkt, som det er refereret her, til ef‐
terretning, så må det vel betyde, at man også er villig til at efterleve
det. Hvordan tager man det ellers til efterretning? Er det bare noget,
man noterer sig, og så gør man det modsatte af det, Præsidiet skri‐
ver? Vi er vel enige om, at hvis de tilbud, der var på DONG fra an‐
dre end Goldman Sachs, var og er af saglig betydning for Finansud‐
valget, som Præsidiet skriver i enighed i øvrigt, så må det jo også be‐
tyde, at Finansudvalget kan få de oplysninger. Derfor: Vil statsmini‐
steren nu, for finansministeren vil jo ikke, sikre, at det, der er af sag‐
lig betydning for Finansudvalget, altså oplysningerne om den her
sag, bliver tilvejebragt til Finansudvalget?";Kristian Thulesen Dahl
35488;Time;"Formanden:
Statsministeren.

Tirsdag den 19. maj 2015 (US 84)";Kl. 13:25
35563;Time;;Kl. 13:25
35605;title_name;":
Som jeg læser Folketingets Præsidiums svar, lægger man vægt på,
selvfølgelig, at Folketinget får sandfærdige oplysninger, og at Folke‐
tinget får de oplysninger, som man har brug for. Det gør vi jo alle
sammen, altså lægger vægt på det. Det er der ikke noget nyt i. Men
samtidig skriver Folketingets Præsidium i sit svar, at der kan være
forhold, der fører til, at bestemte oplysninger ikke bliver videregivet
til Folketinget, og derfor kan man jo sagtens tage Præsidiets svar til
efterretning, samtidig med at man i denne konkrete sag ikke udleve‐
rer oplysningerne, fordi det ville være til skade for staten i lignende
situationer fremadrettet.";Helle Thorning-Schmidt
36263;Time;"Formanden:
Hr. Kristian Thulesen Dahl, sidste omgang.";Kl. 13:26
36328;Time;;Kl. 13:26
36357;name_party;":
Jeg går ud fra, at statsministeren er bekendt med, hvordan Folketin‐
gets Finansudvalg arbejder. Vi får en mængde oplysninger hele tiden
i fortrolighed, når der skal være udbud af forskellige ting og man
vurderer, hvad prisen kan være osv., og så får Finansudvalget ofte
det at vide, vel vidende at selvfølgelig vil det skade statens interes‐
ser, hvis de oplysninger kommer ud til tredjepersoner, altså til nogle
af dem, der skal byde på de her ting. Det er jo soleklart. Det er der‐
for, Finansudvalget får oplysningerne i fortrolighed. Men det her er
jo ikke et spørgsmål om, om Finansudvalget så får oplysningerne el‐
ler ej. Det er jo et spørgsmål om, at Finansudvalget får dem i fortro‐
lighed og dermed selvfølgelig også skal respektere den fortrolighed.
Derfor stiller jeg for tredje gang det samme spørgsmål. Det, som
Præsidiet i enighed – altså, det er jo de fem største partier, der er re‐
præsenteret i Folketingets Præsidium, og ret mange her i salen burde
føle sig dækket ind af det, Præsidiet skriver – skriver, er, at det er af
saglig betydning for Finansudvalgets behandling at få oplysninger
om de andre bud, altså ud over buddet fra Goldman Sachs, der var
på DONG. Så går jeg ud fra, at statsministeren er enig i, at saglig be‐
tydning er saglig betydning. Det betyder, at det er oplysninger, vi
faktisk har en interesse i at få og bør kunne få.
Vil statsministeren foranledige, at Finansudvalget selvfølgelig får
de oplysninger, altså om, hvem der bød på DONG ud over Goldman
Sachs, som regeringen endte med at sælge til?";Kristian Thulesen Dahl
37910;Time;"Formanden:
Statsministeren.";Kl. 13:27
37949;Time;;Kl. 13:27
37991;title_name;":
Jeg tror ikke, vi kommer det nærmere end det svar, jeg har givet. Jeg
har givet udtryk for, hvad holdningen er til Præsidiets svar, og også
hvad finansministerens svar har været. Jeg har fuld respekt for Præ‐
sidiet, men der kan også være tilfælde, hvor det ikke tjener statens
interesser at lægge de oplysninger frem.
Det, der undrer mig i hele den her sag, er, at Dansk Folkeparti
med hr. Kristian Thulesen Dahl i spidsen synes, at det er den vigtig‐
ste sag i hele verden at diskutere, og samtidig må man tænke på,
hvad det egentlig er for en rolle, Dansk Folkeparti selv har haft i hele
sagen om salget af DONG.
Altså, vi ved jo, at Dansk Folkeparti har været inddraget i den her
proces præcis som de andre forligspartier. Dansk Folkeparti var den‐
gang, helt tilbage i 2013, med til at beslutte, at der skulle tilføres
ekstra kapital til DONG. Dengang var det fint nok. Det var jo kun,
da den her sag fik offentlig bevågenhed og Dansk Folkeparti fik lyst

7

til at skifte holdning, at man fik en ny holdning til den her sag. Så
også på det her punkt som på så mange andre punkter har Dansk
Folkeparti jo haft alle tænkelige synspunkter. Så det var ærgerligt, at
hr. Kristian Thulesen Dahl sprang fra aftalen. Dansk Folkeparti har
været involveret i den her sag helt fra begyndelsen, og de har haft
alle tænkelige holdninger til sagen.";Helle Thorning-Schmidt
39343;Time;"Formanden:
Tak til hr. Kristian Thulesen Dahl.
Så er det fru Pia Olsen Dyhr som SF's leder.";Kl. 13:28
39446;Time;Spm. nr. US 84;Kl. 13:28
39482;name_party;":
Forurenet drikkevand, halvtomme søer og åer, udslip af radioaktive
stoffer er blot nogle af de konsekvenser, som udvinding af skifergas
ved brug af fracking kan få for mennesker og natur. Det bekymrer
med rette flere og flere danskere, ikke mindst i Nordjylland og i
Nordsjælland, hvor prøveboringerne enten er i fuld gang eller påtæn‐
kes, hvilket ikke mindst i går aftes kunne ses, da Aalborg Byråd jo
med et flertal, inkluderende bl.a. også Socialdemokraterne, sagde nej
tak til at give en tilladelse.
Jeg mener ikke, at udvinding af skifergas på nogen måde gavner
Danmark. Vi spiller hasard med vores rene drikkevand, som vi jo får
fra vores grundvand og vores natur, og derfor er vi nødt til at stoppe
udvindingen. Det gør vi bedst og klogest ved at stille høje og fornuf‐
tige miljøkrav, der beskytter vores drikkevand og vores vandmiljø.
Jeg vil derfor gerne spørge statsministeren, om regeringen vil væ‐
re med til at stramme de danske miljøkrav, så det bl.a. bliver ulovligt
at bruge giftige kemikalier, som er nødvendige for at få skifergassen
op af jorden, samt stille krav til, hvordan man skal håndtere det ra‐
dioaktive affald, som kommer op i forbindelse med fracking ved ski‐
fergasudvinding.";Pia Olsen Dyhr
40702;Time;"Formanden:
Statsministeren.";Kl. 13:29
40741;Time;;Kl. 13:29
40783;title_name;":
Jeg synes, det er godt at tage en debat om, hvordan vi skal komme
frem mod den grønne omstilling, og vi er jo enige om, at vi ønsker
en grøn omstilling – det tror jeg både regeringen og SF er enige i.
Som led i den omstilling er der ikke nogen tvivl om at olie og gas
kommer til at spille en central rolle i årene, der kommer, og det, vi
ved, er, at naturgas er mere miljøvenligt, end kul er, og derfor synes
jeg ikke, det er mærkeligt, at vi i øjeblikket undersøger, om der er
skifergas til stede i den danske undergrund. Men som fru Pia Olsen
Dyhr også siger, skal det selvfølgelig foregå fuldt forsvarligt med
hensyn til sikkerhed og miljø. Det er selvfølgelig en grundlæggende
forudsætning for det her.
Der har været nogle diskussioner om, hvem der skulle foretage
de her miljøvurderinger, og der er der ikke nogen tvivl om, at den
delte kompetence, der har været på det her område, har skabt lidt uk‐
larhed og usikkerhed, og sagen er nu så kompleks, at Miljøministeri‐
et har overtaget ansvaret for de miljøvurderinger, der skal være, og
det tror jeg er rigtigt, hvis man skal sikre, at det foregår på en miljø‐
mæssigt bæredygtig måde.";Helle Thorning-Schmidt
41937;Time;"Formanden:
Fru Pia Olsen Dyhr.

8

Tirsdag den 19. maj 2015 (US 85)";Kl. 13:31
42018;Time;;Kl. 13:31
42039;name_party;":
Jeg synes bestemt, det var et skridt i den rigtige retning, at statsmini‐
steren også er optaget af, hvordan vi håndterer spørgsmålet om ski‐
fergas, og at vi kigger på miljøkravene til det. For det, man skal være
opmærksom på, er, at da den oprindelige tilladelse blev givet tilbage
i 2010, blev den givet af Venstre og Konservative, da de dannede re‐
gering, uden at Folketinget vidste, at der var tale om skifergas, men
troede, at der var tale om gas. I virkeligheden handlede tilladelsen
altså om skifergas. Det blev så klart, da den her regering trådte til i
2011.
Det, vi så er optaget af, er, hvordan vi kan stille nogle miljøkrav
til det, så vi har styr på konsekvenserne. For det første skal vi have
styr på konsekvenserne i forhold til vores grundvand, som jo ikke – i
modsætning til mange af vores nabolande – er noget, vi bare har i
undergrunden, men er noget, vi drikker. Alt vand i Danmark kom‐
mer nærmest fra vores grundvand.
Derudover har vi et problem med at håndtere det radioaktive af‐
fald, og derfor vil jeg gerne i forbindelse med statsministerens lille
åbning spørge, om det er en åbning for, at vi kan kigge på, hvordan
vi kan stille nogle miljøkrav, så vi får styr på både det radioaktive
affald, de farlige kemikalier og beskytter ikke alene nordjyderne og
nordsjællænderne, men i virkeligheden vores alle sammens grund‐
vand, så vi derfor kan komme i mål med at få styr på skifergas i
Danmark.";Pia Olsen Dyhr
